"","요일","사고내용","법규위반","노면상태","기상상태","도로형태","가해운전자_차종","가해운전자_성별","가해운전자_연령","행정동","발생월","발생시간"
"23998","금요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",53,"영화동",11,21
"24000","금요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","남",37,"영통동",11,21
"24001","금요일",0,"안전운전불이행","포장 - 젖음/습기","맑음","교차로 - 교차로안","이륜","남",49,"이의동",11,22
"24002","금요일",0,"안전거리미확보","포장 - 건조","맑음","교차로 - 교차로안","이륜","여",21,"영화동",11,23
"24003","금요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",62,"구운동",11,23
"24004","금요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",45,"매산로3가",11,23
"24005","토요일",1,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","이륜","남",23,"권선동",11,0
"24006","토요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",29,"구운동",11,2
"24007","토요일",1,"중앙선침범","포장 - 건조","맑음","교차로 - 교차로횡단보도내","승용","남",31,"세류동",11,9
"24008","토요일",1,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",54,"연무동",11,11
"24009","토요일",0,"안전거리미확보","포장 - 건조","맑음","교차로 - 교차로안","승용","남",25,"송죽동",11,11
"24010","토요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",68,"매탄동",11,12
"24011","토요일",1,"직진우회전진행방해","포장 - 건조","맑음","교차로 - 교차로안","이륜","남",30,"영화동",11,13
"24012","토요일",0,"직진우회전진행방해","포장 - 건조","맑음","교차로 - 교차로안","승용","남",52,"권선동",11,16
"24013","토요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 지하차도(도로)내","승용","남",66,"송죽동",11,17
"24014","토요일",0,"차로위반","포장 - 건조","맑음","단일로 - 기타","승용","여",45,"화서동",11,20
"24015","일요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","화물","남",65,"정자동",11,10
"24016","일요일",0,"기타","포장 - 건조","맑음","교차로 - 교차로안","승용","여",59,"우만동",11,12
"24017","일요일",0,"안전운전불이행","포장 - 건조","흐림","교차로 - 교차로부근","승용","남",50,"오목천동",11,15
"24018","일요일",1,"안전거리미확보","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",75,"세류동",11,17
"24019","일요일",1,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","승용","여",50,"당수동",11,18
"24020","일요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",32,"이의동",11,19
"24021","월요일",1,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","승용","남",61,"송죽동",11,6
"24022","월요일",0,"차로위반","포장 - 건조","맑음","교차로 - 교차로부근","화물","남",60,"이의동",11,8
"24023","월요일",0,"교차로운행방법위반","포장 - 건조","맑음","교차로 - 교차로안","승용","여",31,"영화동",11,9
"24024","월요일",0,"기타","포장 - 건조","맑음","기타 - 기타","승용","남",57,"세류동",11,10
"24025","월요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",59,"인계동",11,11
"24026","월요일",1,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","남",24,"세류동",11,13
"24027","월요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승합","남",59,"서둔동",11,14
"24028","월요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로부근","승용","남",23,"매탄동",11,15
"24029","월요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","자전거","여",56,"파장동",11,16
"24030","월요일",0,"안전거리미확보","포장 - 기타","맑음","교차로 - 교차로부근","화물","남",66,"세류동",11,16
"24031","월요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","여",63,"북수동",11,17
"24032","월요일",0,"안전거리미확보","포장 - 건조","맑음","단일로 - 기타","승용","남",44,"하동",11,17
"24033","월요일",0,"안전운전불이행","포장 - 건조","맑음","교차로 - 교차로안","승용","남",62,"화서동",11,18
"24034","월요일",0,"신호위반","포장 - 건조","맑음","교차로 - 교차로안","이륜","남",42,"권선동",11,19
"24035","월요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","여",40,"원천동",11,20
"24036","월요일",0,"안전운전불이행","포장 - 건조","맑음","단일로 - 기타","승용","여",63,"입북동",11,21
